01001101000111101#0110110011100001#00010111111111111,52,1073
11111000001111111#000111110010100101#1110100010001001001,56,1207
01100100111101011#01111001011111011#001000111011011011,54,1318
00000110101001011#1111101101001011#111111000001111001,53,1467
01101001111001111#000001000010100101#0110110111011110001,56,1315
01100110110110111#00110011110111001#010011001110100011,54,1403
0011110001000111#11110001110111101#110100111011101001,53,1467
00001101#11111010001111011#11110000101111011,44,1434
1101111110011111#001111100010010011#1110111001111000001,55,1467
10110101010010111#01110010110010011#110111111010011011,54,1323
11001001100000111#00100111001111011#111011100111111011,54,1354
01110010111011101#00001000011110111#011110101010101011,54,1351
11000010111000101#1100111111101011#011011001111100001,53,1208
00010110010001001#11010001110100011#110011111011010101,54,1315
01111011011100001#10000011011100001#111110011011100001,54,1294
10000111000111001#000000001101000001#100001111100001011,55,1467
10000011100101011#00010101100110011#100101101100001011,54,1467
0101100001101001#000000011100101001#010110011001011101,54,1174
11110111010001101#10011001110111101#000100010111101101,54,1351
11001111111100101#1100100011111101#011000001111000001,53,1139
1010110101011#110101000101110011#000001110010101011,51,1323
01100010010010001#00000100100011111#011001101100000011,54,1467
11001101011001011#0110101000010111#100100001111000101,53,1182
11001000101001111#1101010000100011#011111001001010101,53,1318
1101010010001011#11001001000100101#011111011001100001,53,1374
11110110001111#101111110110101001#001101101100100101,52,1351
01111010101010111#110011101111110101#1000101100101001001,56,1241
11110000101100011#1010000100001111#001010011011111001,53,1323
10001000000100111#101010110110001011#0110011101110000101,56,1351
00011010001000101#01001000101100011#010101101000101101,54,1434
01001111101000001#11000100000100101#101010000111001001,54,1351
010110101111101#111011001001001111#1000100100010100001,54,1323
11100001001111111#0001110001100111#111111010100011101,53,1318
10111111001011001#000100011101#10100001000000101,48,1354
100000101000001111#110101110000111011#0011010001001100111,57,1387
100001111100000111#001110111111010011#1011110111001101011,57,1502
101110100110100011#110110111001010101#0001110000000011101,57,1241
10100010001#110010000001101101#000110100011101101,49,1314
000101101110110011#001101010111010001#0010100001100110101,57,1434
00101100000111111#011111011011001#010011111010001001,52,1464
010101111111111101#1110100010111011#100000001011101111,54,1351
100100000111110101#010101100000101#110011100111000011,53,1044
011101100100001011#011101110101011001#0011101010110101101,57,1502
10001101001010001#000010011000101011#1000001001100110001,56,1464
011110101111101001#01101011011001111#0010110001100010001,56,1502
01000101101000011#011100100001111011#0000111110111111001,56,1314
10111100101001001#10010100100110001#011001100111110001,54,1076
101000010100100101#111101100110111111#0010111100010001011,57,1386
101101110001101101#101011101101#010001100010011101,50,1502
1101000101010011#0111110111110001#10010010010110101,51,1502
101111111001111011#110101110100001001#0001011100111101101,57,1173
110110001111100101#11101001101000101#010011010010011111,55,1315
01101010001111101#11001000011001001#100101100100010101,54,1208
1001101011101#111100100001#0001010111111,40,1502
01100000100001#0010010011010001#0101010000110101,48,1040
101100111000111111#00111111010111001#1001001100110100101,56,1323
011001#00111011111110001#01000000000001001,42,1278
101110000011100101#011011111001100101#1100100001101100101,57,1174
00111111010001111#010100101100110001#0110001001101000001,56,1426
001011010110100101#1011100001101001#100010110011010011,54,1105
100100001110011111#11001011010011011#0011101110011001101,56,1294
110100101101100011#110000110111110101#0111000001011011101,57,1242
011101101110111001#110100001010011#100111100011101101,53,1323
111110010011110101#001110011011111001#1101110001011100101,57,1467
100111010111#100101100000100001#010001001111100001,50,1467
100010001001111011#01111000101001011#1111010001111000101,56,1386
100101111011111001#00000000101101111#1001011101010110001,56,1354
101000101001011011#0111110001100101#1100000111110000001,55,1502
110011110010101101#000000001011111111#1100111110001011011,57,1351
010000111010101#10000010101011001#11000000110100011,51,1502
100000011100000111#011101110001110011#1111011000111101011,57,1242
10110111110111001#00001011001011001#101111010000111001,54,1208
011010111111011111#100111100011101101#1111001000110011011,57,1502
001010010111000011#111001100100111001#1101111100000001101,57,1387
110101111010101111#111010111000001101#0100001111101001011,57,1351
011110001101101001#100100101011110101#1110011000011000101,57,1350
00110101101101001#110110100101000101#111000000001110111,55,1502
00011011001111#11101101110001#111100010000011,45,1464
100110011011110101#10101111101010001#011100011100101111,55,1351
11011100010100001#011110111001100101#100110000010010111,55,1467
01010110011111001#01010101001111011#001010001101111101,54,1208
11000011101000101#11110111010111101#010011010000001101,54,1323
011110110111100111#001100100011010011#0101010011010011011,57,1464
100101110110001101#110101100001001101#0010101011110001101,57,1278
110101110101000111#1010110000110110011#00000100111011111001,59,1589
10001110111111101#0011000101010000111#10111111100100010001,58,1505
100111000110001101#011111000101010111#1110111000001110011,57,1434
110001000001101111#1001010001111011111#00110010011011011101,59,1351
101101111001001111#0000011101011111111#10110011001000111101,59,1540
111100101100111001#000000011101111101#1111001101110110101,57,1624
111000110111110111#1011010010011111001#00101111111011010001,59,1589
001101010110011001#00001010111110011#0011111110100000001,56,1267
10110110101101#01110010101110001#11011101010100101,50,1467
0000100101001#010110011110100011#010101000101010011,51,1624
100110001001101111#0001101101011010001#10001111110011000001,59,1412
11111000100011011#0010010001111111001#1100001011110101011,57,1314
010011101011010111#0010101110100011011#01100010110011100101,59,1385
00100000110111001#101101010000101111#1000110111010000101,56,1464
011101101000100101#01110010011000001#001111011110100111,55,1441
011000110000011111#1011001110101010111#11001001011011001101,59,1434
1111000111110101#01100111101001011#101011101010101001,53,1505
101011000111011111#001100001011001011#1000001011011100111,57,1351
010000100010110001#11000010101111001#101000011000111011,55,1472
010100110111011101#010111110001100011#0010001111100000011,57,1441
001101001001011101#111101011011000111#1101101101101110011,57,1502
10010010011100111#011110110000011#111001001111010001,52,1624
111001010100100001#01011101101010011#100001100001010111,55,1505
0101100110011#101001000100000001#111111011101100001,51,1624
0001000100110001#0001101001101111101#0000011101000001011,56,1467
111110100001101#100110001100110001#000111101101000101,53,1505
111000111101000001#11001000000000011#010110111101000111,55,1502
10101110001110001#0100000110101101001#1110111110001011101,57,1387
001111010111110001#0110011110011101111#01000101000111111001,59,1540
1100111000011011#1010010100100110001#0001100010111100101,56,1540
01000001010000001#0101010011011000011#0011010110111000111,57,1502
110111011100011001#0000011100011000011#11011001001111100001,59,1540
010001101100110011#001011011011100111#0110100010001011011,57,1540
111000011010110101#1001000110010011011#00001000111111101001,59,1467
000011111100100101#0111111001011000111#01110110011101011001,59,1315
11011010001010011#111011111111001011#0100101000100111001,56,1467
0110111100011011#1000011101011011001#1110101111001101101,56,1464
101101100010100001#0001101001001111001#1010001101100000111,58,1505
011000101101110111#0100100110011011#0001101100101001001,55,1624
000001000010100011#01001010110001001#0100111011101100001,56,1502
010011010010000001#11001111101001001#101001010101010011,55,1624
1000101000100011#1010010000001101#01101110001011101,51,1426
001100001100011101#0000110111001111101#00111101011010110001,59,1540
01100011111#01001010000011101#00011000000111101,47,1502
10001010110011111#0100011010101100101#1100110100010100111,57,1540
011011110100101101#1011111100011111101#11001111110100110001,59,1441
110111100000010001#1100110100110001#011101001011010101,54,1624
0001001011011001#0101000000001100111#0100101011010011111,56,1350
101101010110101011#00110000111111111#1001110110101010101,56,1387
000110110111110011#1001110000100001111#10001000110000110101,59,1502
0011010100100001111#100011001110001001#10111011110100111001,59,1044
1110011010110011111#0011001100011011011#11001100011001010111,60,1661
0010001110001010111#1110000100111111101#11010010011100101011,60,1540
100111101010000111#1101000110011110011#00100000111111111001,59,1621
0010011000011001101#1110011011101101011#11010011111100100011,60,1349
0100110100110010011#1111010100011100011#10000110101000010011,60,1501
1101111100001101001#0000011001101001011#11011010111000101101,60,1539
1100101000000100001#0000101100011011011#11000100100111110101,60,1501
1000100011000001011#0011101010100011001#10110110000100101101,60,1661
101111011101000111#0000100010010100011#10110011001011011001,59,1581
000111100011110101#00011010000001011#0000101100111010001,56,1661
0011100000000110011#1110000000101101001#11000100001010001101,60,1242
1010010011101001001#110111000110001111#00000110101110100001,59,1412
101000011101100001#1110000011110110101#0011000101010001111,58,1661
00010011000111#1110010111111001111#1111011000011011111,54,1624
1110100010010011111#1011011100010011101#00100000010010011011,60,1661
010100011000001#1110101010001101#1000011101001111,49,1661
001110110110000101#0100001111101000001#0111100101111001011,58,1351
0100000010011111001#0110000110110101001#00010001011001011001,60,1624
1011001011100101#0000000110000000111#1011001100010101111,56,1316
01000011110011#1000100000000111011#1100101111001000111,54,1502
0110001010000100101#1101000110010000111#10001011010101000011,60,1318
1111100100010011011#100101000110101011#00010011011110000101,59,1434
111101110000000111#1000100100110100111#00000001101101010101,59,1287
1111001110110100101#0010110001111#1100000000110010101,53,1661
1001111000100001001#1100101100010010011#00110010101100110101,60,1501
1110101011111010011#0111001011110101101#10100101011100000011,60,1624
10001011110001#1000101110010010111#0100010110110110111,54,1661
1011100001010000011#11011101001#0001101101110000011,51,1661
0100000100110011001#1000100101000010011#11001000111100001101,60,916
1010000000010011101#011100000011101001#11001000001001000001,59,1624
00001100101011101#010111011011101#01010111010010111,51,1624
100000111010010011#110010001001011011#0010101101110001011,57,1661
101010001110011111#1111011000001101101#00100001111010011001,59,1661
10010001101001011#0001101111100100111#10000110101100110001,58,1505
1101001111010011001#1101000100100001111#01101010000010100011,60,1464
1110110010000100001#11010001011000011#0100001111100101101,57,1661
1000100011111100111#11111001011011#0000110110101110111,54,1472
1111000110110011111#11000110001111#01001111100100000001,55,1540
101001000000110101#1011011001011000011#01001001010100110001,59,1661
0000010011111000001#111100011000101011#1111010100001110111,58,1467
1111001100010011101#010110100110111111#10010100111111011001,59,1505
11000110101001001#0111011101001000011#1000101000011100111,57,1351
0000010110100111001#10011100111100001#1001101100101111101,57,1434
111011011011110111#1110111111110100011#01110101101101111001,59,1661
011000111011001#1101101011110100001#1000010010111110001,55,1661
0111000100110000001#0111111100010111111#00110001101011111101,60,1581
0100000101110100011#111111100101000001#10000000100111000001,59,1502
011001001101101#0101101110001#000000001011011,45,1661
0001110101000111011#010010100000110001#01010000110010001001,59,1661
1001001110011001001#10110010110001110101#01101000101111101111,61,1789
1111100001110111011#100011111111111#0000100001110110111,55,1350
0001111011111111001#000000100110001#0001110110100010101,55,1502
0010001001101111#00110110011110111101#00001101001010110011,58,1624
1000011110100000011#1011011101111111111#01110011001000000111,60,1624
110000010100010101#10011010100100010101#00111011110101001011,60,1323
010111000111011101#10101011100000101#1111000000001100001,56,1621
1010010010101101101#0110011100000111011#11010000011010010011,60,1664
000010101010110101#1110111100011100101#1110001001110111111,58,1752
0010011010110110011#00001100000001001#0010100110110001111,57,1789
1110101011111110101#111010011100101001#0111011101001011111,58,1596
00101011110010111#11110111111010101101#11000011110101001011,59,1624
1100011100110001001#00011010110110100011#110111000001011100001,62,1789
000111011011001#00100110000100000111#00111000011010100111,57,1789
0101001011000110111#0011100001010111101#01100110101100101011,60,1752
110010110101011101#10111111001001111101#00001011111100110111,60,1624
1010111101110000101#011110011001100111#11001001000101010001,59,1596
01010010011111#1111111001010110111#1001001100010101111,54,1789
01101010010010011#110000111111010101#1001100001000010001,56,1789
0110001000000000011#11111000000111010011#101001100001110101001,62,1596
0000001011101101011#010111#0101111011101101011,46,1589
1001110000000000101#0101100000110110011#11001010001101101101,60,1664
0111011111100001111#0011011101001101101#01011011010111001011,60,1789
1100111010011000011#11011101110101000001#01110100101000100111,61,1505
00000100110110111#11111010110010111#111111100111010111,54,1629
0111110100000011001#000000110111#0111111011110011001,52,1621
1111101011110001#10011001000001011011#00011111111101000111,58,1664
101011010100101101#01100111011000001001#11011001100110111101,60,1464
100010110110100011#1110101000010110101#00010100111111100001,59,1664
111001010001000101#0010010011001101#110100111101110011,54,1701
0111111100110111011#1001100000001#1110100010111111011,53,1789
0111101000001100111#10011001011110000101#111011110111001010001,62,1789
110110001111111001#11001100000001011011#011100101111100000001,61,1664
01110100000100011#00111000011011101011#01010010011111110111,59,1049
110010001100011011#1011010100000001#000000111100011111,54,1789
1000000100010111001#00111000001100101111#101110010010110000101,62,1789
1010011011000101101#101000000101011111#01010110101100011001,59,1661
1100110100111110011#11001010111011011001#011000000010110000001,62,1206
01100011100111011#0010100101110101111#01011010000101101001,58,1789
0000111011001001001#00110010010110110111#001111011011011011001,62,1467
01001101011010011#1101001011111001011#10111111101011000001,58,1701
1011101100000110101#10110101111110110101#010100010000001000001,62,1441
0100010011011011011#11011100100000011001#101110100011101000001,62,1752
010011101011001111#10110000100110110111#111111100110010101001,61,1386
100101001000101101#10100001110111011#0111010100110001001,56,1661
101110001110001111#00001011100111000011#101101110000000000001,61,1701
1111111101001101#10110000111100011#001100000100001001,53,1701
00111011100100111#10110011111001100001#10010101100011000101,59,1661
1100011100000110001#1101101111011100101#01111101001110011001,60,1565
0101101110110111101#10000001011110001111#110110100011000010101,62,1472
00010111000001011011#1001110110110111111#100001010111000110101,62,1660
00000100011110111111#00110001000101011111#001101010110000111111,63,1752
0000010100010100101#0100011010101010001#01000000011111101001,60,1828
00111000000000000111#01100001000010011001#010001010000100111101,63,1702
00101111000010111001#101000000100111001#10011111010000100011,60,1786
100111010110010101#10011100000011101101#01001111011010000111,60,1660
101100011101110101#10010110011101111111#011011111001010101001,61,1828
0010011011111011#101100010110000101#100011111010011011,54,1664
0010101011001010001#00111000101100100111#000011100000010101001,62,1828
11110110010001010111#010010000111001011#100000010000111110001,61,1660
01111000010000101#0111100011101100111#00111100100111100001,58,1789
00001111000000101#01000000110111110101#01001111110111000011,59,1786
100101100100111#10010100110110111011#01001001101100100111,57,1744
101000001001101111#00110010100010010101#10001010010101100111,60,1828
0111000101101100101#11110011001110101111#101110101100100100101,62,1464
11100100111110011#0101101000100110001#1000000111000000011,57,1828
0000100001101000011#11100000100110000101#111010001111010000001,62,1661
10101110010111010001#01111001111100111111#110010000101000100011,63,1786
11101000000001001#0110001001011010111#10111010010111100001,58,1789
10011101110100101#0001100101100101101#1000101001001111011,57,1786
1111010000011111101#1010110011101011011#00100110111100110011,60,1501
0111101111011110111#01111001001001011111#001111100000010011101,62,1789
0101100011000000001#00111011000101010001#01101111110101010011,61,1828
0000001010000001#10001001100010000011#10001011010010010011,58,1828
1110010101101100101#00010011010000111001#11110110100111110111,61,1701
10101101000010000101#01111101111100010001#110011100000010101001,63,1624
10110111011111100111#10111001001110100111#010100011101101100111,63,1620
0000100111111001101#0100101111010101011#01000110110100100011,60,1786
10000100001001101#11000010000110011101#00100110001111110011,59,1828
000101000011001101#00100111101110010011#00110000010101101111,60,1717
1101011000011010101#10011010110000010111#001000111101101111001,62,1828
0111100001000110111#00010111001110011001#011000001111111100001,62,1828
10010100011110110111#10011010000010011111#010000010111011001111,63,1441
00001001111010001101#0101010111110110111#010111001110000101001,62,1828
11101001111011001111#01010011101100010111#100001101010001110111,63,1789
11011111000001000111#0110111101000011101#100011111100011111001,62,1661
011001110111010011#1111000011010000111#10101111100111000101,59,1620
01000111001100001101#00111111111000010011#011110110010100111101,63,1744
00101111011010010111#0110101001000010011#010100101001101100101,62,1621
11110001101001010111#010111110001100111#100100010111110001001,61,1828
10011001110111000011#00110110110111001#10100000111011101011,59,1786
11111101000001100111#0100011111101111#10000101000110101111,58,1539
00000010000110110011#01111010101010010011#011110011011011010011,63,1629
11100011100000111111#11100011100110010011#011100011101101000111,63,1661
010101110101001101#00110111000110001#011010111100011111,55,1786
11111001000111110011#1000101100110101011#000011101010010111001,62,1828
1101100101010011111#10001101101011110101#001100100000001101001,62,1072
00000001111011110111#0000010101000100101#000001000101100000101,62,1664
0100001001110101001#10101110111100101#1110110110111111101,57,1786
00111100000000110111#00100100000101001111#000001100001011110111,63,1828
1110000110111011001#0101011001001000101#10001111111101111001,60,1870
0101100011000011101#011101000111001101101#000100101000100100111,63,1789
10000100000010100011#0100001101100011001#110001110110100010001,62,1923
1000111010101010111#000111111000000101#10010110111010111001,59,1923
01101110110101101101#001011001010000110011#0101010100001111001001,65,1962
10010000011110100101#000101110011001101011#1000111101010100101001,65,1794
1000010010011101001#0001001110001000011#10010111010100110101,60,1923
110100011011111101#011111011000010100001#100100101111100111001,62,1962
10010010001001011111#1111101011001101001#000101011110101000101,62,1502
0011010111011110101#111001100001100100011#110010000010100001111,63,1786
01101000101001110001#110000011011001010111#1001100101001100011001,65,1314
11100111100111111001#11000010001001100111#010101000111101000011,63,1962
01011000110000101001#11101100101010111001#100010100001100011001,63,1661
00110010111101100111#01111110010010110101#010100111000001010011,63,1794
00111110010000000011#011100111000110101111#0101001000101101010101,65,1923
10000100111110101101#11011100111001010011#001110100110000000011,63,1923
10010110111001111111#010100111001001101101#1100110010001101011001,65,1629
00011010001011100011#10011110010001001011#100010110110100110011,63,1831
101000000100111011#00101111101000001101#10011111111011100111,60,1870
100001001101011111#010111100100110100111#1101100110111001000001,63,1387
00100001000100101101#101001011001000101001#100101000100101110111,64,1695
00010011110111001111#010010011100110101111#0101101011110111101101,65,1923
010100000001010101#110010010001101001011#101110010000000010111,62,1536
00111000010000000001#001100110100100011111#0001011100101000111001,65,1620
001110011111000001#1101011100011110101#1110000100010001111,58,1828
001110001111101011#110110010100100001111#1110110110001110100001,63,1540
11111001111000110101#01011011001010000101#100111100011101100101,63,1962
01101001110101100111#0100011000101010011#000111111111110100101,62,1831
1100000000100101#001001001111111001101#111001001100010011101,60,1789
11100111001001011111#101100010011010011111#0010111010001011011101,65,1870
000000001111110001#00010010011011110011#00010010101011001111,60,1620
111111110001101101#0010001010101011101#11000010011101010001,59,1726
0111011101110001001#000111111110011011101#011001110110111111011,63,1759
1010011010100000011#1001010100010101101#01110000011101011101,60,1962
11010010101110100111#11011111011100111101#011000100011010001011,63,1505
010000100010001001#01101011101111100001#00011000010000110101,60,1962
0111111000011000101#101111101100011110111#1101111111011111010001,64,1828
01101100111110011011#11101100110101000111#101101100101001111011,63,1828
0101101001000010111#11110010100010111111#100101011100100011101,62,1786
01001100100110101111#001101000110111010011#0111101011110011000101,65,1744
00111001110001010111#111110001111100010001#110111010100001111111,64,1828
01100111000010010011#11110010100110111111#101011000101011000111,63,1870
1110000001111000101#110001011111#0101010110110100101,52,1467
10110111000000100101#10010101011011111011#011010011110110000011,63,1831
0000010010110111101#011000010100001101011#0110010111110101000001,64,1962
100101010011001101#110100110010100000001#001011101000011101001,62,1629
00101110001111001011#101000001011111000101#1001111010011101100001,65,1962
010000110000010011#111011000110000010111#1001111101100100000001,63,1870
0101110111011110101#01110100001100111101#000101111110001010001,62,1241
11111110000101011111#110001110100110000011#0100011011011011111001,65,1962
010100001101001001001#10101101001100001001#111111011110101011011,64,2003
010001010111100100101#01000101101101111111#0010001000110001001001,65,1959
1011110111011001#111100101010101101111#001100001000111011111,60,1827
00001001100010100011#010110100010110010011#0101011110100001101001,65,1786
011011010110101111101#010110100001111101011#0000100011110011010011,66,1962
111101010011001111111#011100101000011000011#1011111110110100000111,66,2003
1101000110111110101#010110001010010001101#101001010100010111011,63,1717
010100001010001111011#101001110110001011001#1111011111010000111101,66,2003
10010001101100100111#01111011100100010111#111001101110101100111,63,2003
1000010010101110101#10000010010001101101#010001101110101100001,62,1959
011010000001101111#01011111000000101001#00001000100110001011,60,1828
01111101101001101111#011011100100101001001#0010110000011101100001,65,1660
000111101011101000101#000110010110001010001#0000100000100101101001,66,1959
001000001101001010001#000101011100101010001#0011010101111001010001,66,1923
110000010000000001#110110001100011#011110011100011001,53,1540
100011000111011001011#10011011101101000101#0101000000111001001001,65,2003
100100001101100011101#111100110111000011101#0001101110010100011101,66,1915
011000110001001110001#100001110111001010011#1110010111101000110101,66,2003
011100100110001001101#001001000110001110011#0100111000110000000011,66,2003
010110011110001101111#00000111101100001101#0101111010101011100101,65,1915
011010100000101011#101010100111000100011#110101010111101111011,62,1962
001101111011011110101#01011011110100011#011000111001111011101,61,2003
0111111000011100111#001100101000100111111#0101001110010011011001,64,2003
101001001100010010011#10110001100101000011#0100110100110010101001,65,2003
001011011001011000011#00010100011101101111#0011101111101011111001,65,1639
01111001000110101#101100111101001001101#110101100010010111101,61,1789
010111011110001000011#001100111011001010001#0110000110101001100101,66,1962
10001101110010100011#00000000110001111101#100011010110110000011,63,1624
000111110010101100011#00001011100100001#000100110111101110011,61,1831
001100100110000111101#100101101001111011001#1010110111111111010101,66,2003
111000010111001111101#000100000011101100111#1111000101010101001011,66,1540
10000101111011111011#1011101101101101001#011111100111010101001,62,1915
001010001001001101001#000011001011000000111#0010001001101011011101,66,1701
1010111000100000101#100011010011110111101#011001001000001100111,63,1869
100100010000000001111#111111101100011110011#0001000000100111111011,66,1661
110101010010010001#000001110011100001#1101000110000010001,57,1794
011011011001111111#001011001101100101111#0101011100101001010001,63,1743
100101100110011111111#111000111011001000011#0000110000101100000111,66,1923
011000011100001101#001111000000110011001#010000111100111110101,62,2003
111000001000101011001#110110000000000001101#0100010010001010100101,66,1886
1110111000101110011#1110111010111011001#01110111100010101101,60,1759
110101100001111001111#10100110101101001001#0000101110100101111001,65,2003
101101000010101100111#100101101100011001111#0110100111101100110111,66,1620
01100001101100000011#000001000100111110101#0110010111111111100001,65,1831
110101010011010000111#11100001100000111011#0100110001110111100101,65,1786
10001011010111100001#010111001000111100011#1101000000110110100001,65,1785
010110010010001100101#110100110000001100101#1010011010100001100101,66,1962
110110001111100000111#010011100110101111#101100011010111111111,62,1786
0100101111010000011#10011010010001101#1101010001110110111,57,2003
0001110101#110011101101110110111#110101000111110110111,54,2003
100001010100111000011#0111111100000111100111#11111001110010100100101,68,1786
11010001101000010001#0100100111000101101101#1011100010010100011011,66,1895
00001101101100111011#010000101000001110111#0100111101110001110101,65,2143
001001001000100011111#111010010000010111#1101110110001101010001,63,2143
1100001011000101#001111010010110000001#111111111110101100001,60,1962
000101011011000110111#0111010101010110011011#01101010000111111100101,68,1869
00011100100110100111#0001010001001011000101#0000011011010100111011,66,2143
100110110000000100111#1001010000110010100011#01000000101100111011001,68,2143
0011111000100000111#101000111011001111111#1000001001001011011001,64,2006
111001011000111000111#101101101001010101001#0010100011011000111101,66,1519
101010011100110011001#01010110010101110101#111111111011100001111,64,1962
110111000110011001101#1000000110010011#001111011111010011101,60,2006
00110011011101110111#0110001011001001010111#01001000010000011001001,67,2143
100010011101101101101#0001110001111011010111#10010011100111011000101,68,1962
10100110110000010001#011011110011000001101#110110100000100101111,64,2143
111101000010101110001#0000101000111010110011#11111110000011001010001,68,1959
000010001001010110101#1101111110100110111#110100001111000010111,63,2006
1101110100100010001#1101010100101011101001#0110011010011000010101,65,2143
00010101101011101001#000100111101011011001#000011101000011100111,64,2003
010011010101011000011#110000110001100100111#1010111011000000101011,66,2047
0111011001111101111#0010000000101100010101#0100111001001111100011,65,1895
0000000011011000011#11000110001010100011#110001101111011001001,62,1785
001001010110100011001#0101110001011101#011110110000101111001,60,2143
10000000100111101101#111110111000101010011#0000011101010011001001,65,1869
01010100111111110111#0000111010011011100101#0101100100011011000111,66,2006
0101011001100001001#11100100100011011#1000100111101100011,57,1967
10110010010101100101#01101001010011101001#110001110011101111001,63,1962
011111111000100011101#01000011010011001#000000110010001000011,61,2047
010010110111110001111#00010111101111101#010111010011110111111,61,2143
101100100001010011001#01010000010111001001#111010100100011000111,64,1596
1101111110110000101#110111101110100011#01101110101001000001,59,2003
011011101111100001101#000111011101010000001#0111010011010010011001,66,2006
01010111000110101001#111111101010100111#10010110011101110011,60,1869
01110000101100011101#00100101111000110011#010011010010101000011,63,2143
001110000111101111011#1100100011011111#111101001001101100111,60,1895
011110011110000011111#0110111111000010000101#00101001110100101110001,68,1785
010110100111110000111#0011000011111000000011#01100110101110100011001,68,1831
010100011100100110001#0010100111110111001111#01111000110000010111001,68,1831
000110000110001100111#0000110101000111110101#00010011000101010001001,68,1962
0011001010001011011#1011011001001111000101#1001110111000011111101,65,2047
101101111101111111#00101011000101001#1000001100100100101,56,2006
010101110011111000001#0111000100010000110111#00011110101000011101001,68,2006
011111100011011101101#0010111011010100000011#01001111111010001110001,68,1828
11111000110000111111#111001100100111011111#0110000110101100111101,65,1959
00110000101001101011#01100001100011001#01001001011010010111,59,1959
1011000010010011011#0011111010110100010011#1001000101101111000111,65,1930
111000111101110100001#011001101111110110111#1011010011011110011101,66,1930
100111011101010010011#001111111111011001101#1010110111011001111101,66,1759
000010111101111101#0010101001111101001111#0010010001011101111111,64,2003
001000111000000110111#1101001111010001111#1111000110110000101001,64,1959
0010010111000010000001#011101011101101111001#0100101011111000001011,67,2143
100001010111111110111#1110001101100100011001#00010110101001000010001,68,2186
0111101110000110111#001110101111000000011#010111001000111011111,63,2186
11111111111110101101#0110101000110100101111#10101010001100010001001,67,2186
11111010101111111101#100000001001010111001#000001100110010111111,64,2140
111000001100110001001#010111110110010100001#1000000001011011010001,66,2186
01111010010000000011#111100110001101111#10110100110110111111,60,2102
001100110100110000001#1101010101111011110101#1110111010001000001111,67,2186
1000010001101010100001#1001000000110101010101#01010100010000000011001,69,2186
1001010100111010101#01111110001000101111#111001001000010100101,62,2186
0010011101101101001011#011100110110010111#0100110110111010000111,64,2094
0110100100011111101111#0011110110101000011001#01001010011100000010011,69,1967
111010100110100111#001011100111011111101#110100110010000111011,62,1828
011100000111001000001#00000001111001101111#011100011010110111111,64,2003
1001110011110011010011#01000100111011011011#11011010011000010000001,67,2186
10110000111101010101#0110011101101111010101#1100111110100101101011,66,2186
1111000000000010010101#1101011100111101100001#01011111001111111101001,69,2140
1101110001101110101#0011010100011110100001#1110011101110111011001,65,2046
1001100110010101011011#001110000011101101#1010110110100001100111,64,1827
010000110110110111#0001000111010011010011#0101001001000001011011,64,2186
0001101111101001110001#001111010000000100011#0010100100011000001111,67,2003
0111001101100011101011#0011100110110000000001#01010110001010111010101,69,2186
0111010000111000111011#1101110110111101011101#10010111100110111010011,69,2002
101101110100101#1100101000001011100011#0000001011000100010011,61,2186
100011100100011111111#0010110100000111011111#10100100110000110111101,68,2143
1011100101001110101011#1001101111111000101011#01101110010010010101011,69,2186
1001001000111111110101#0110010011011001011011#11110110111010010100011,69,1831
0100110100111100110101#1011101111011011101011#11110001000110001000011,69,2003
101101101101111100011#100101100000010111#011010111101100100111,62,2186
1000001000110111000101#011000000100011000001#1110001001110010100111,67,2143
101100001001001110011#0100000100111000010111#11110001101001111100101,68,2186
001100001011110011011#1000110110101110110001#1011110101001101011111,67,2002
00011010100010110101#0010111001110001111001#0011001111111010010011,66,2003
10011110111011100001#0100011001000110001001#1101101110011011001101,66,2003
110110010100101010001#10011101110110101#001010100111010101001,61,2140
01100011000001100011#0100110000001010111#000111110000110111001,62,2186
0111010000100010101#0011010000101101000111#0101101000011111101111,65,2140
0101010100101101110011#1100111111000110100011#10111001000110001010011,69,2006
1100100101011000010101#0010010011001000001001#11101101101101000111001,69,2186
00000101100010011101#0110011011001000100101#0110000010100101001011,66,1785
00101011000010111#0011010110110101011001#0000000101111110000101,63,2186
1011001111011010111101#10101000011001010101#0100011110000000010111,66,2002
11110101111010101#1001110101111011100001#0001011001101100110001,63,2140
1100010000101101110011#00011110110010111#1101100111100001101011,63,1580
001110010110000010101#0011110010100010010101#0001101111010010111111,67,2102
0101001001101000110001#101001010010000111101#1111011101011001010111,67,2006
0011111010111111111011#0010011110011110001001#00000110111011100011101,69,1959
11010111000001011#100011111001100010011#001110110101110101011,61,2002
010001001111111100001#0111011000000100100011#00001001111110000100001,68,2140
100011001100111001011#10100111100001110011#0110100010101010111001,65,1962
1001101100000000100001#00010100000000100101#1000000010000010110101,66,2143
001101000111000110011#111111101101010001011#1101010110011101110011,66,2189
000111010000111100001#010001000101110100111#0101101101010101101101,66,2289
00110101110110101#10111010001100011010101#10010000000101110110101,65,2046
1000010100011111011101#10001100000000000110011#010010110001111100101001,71,2186
11110001100000001111#10110110100100000100001#00111111010100001000101,68,2003
10000101110100001001#11101110100110000101011#00011000101001001100111,68,2046
1111110101110110101001#10101000000011100101111#001010110111101111111001,71,2189
11011001000000111#1101011100100110011001#0110000110100100000101,63,1870
11011010101011#11100111111100011101011#01000010101000111101011,62,2140
